day,hr_min,hr_max,rhr,stress_avg,step_goal,steps,moderate_activity_time,vigorous_activity_time,intensity_time_goal,floors_up,floors_down,floors_goal,distance,calories_goal,calories_total,calories_bmr,calories_active,calories_consumed,hydration_goal,hydration_intake,sweat_loss,spo2_avg,spo2_min,rr_waking_avg,rr_max,rr_min,bb_charged,bb_max,bb_min,description
2024-03-30,59.0,149.0,66.0,39.0,10000.0,11139.0,01:04:00.000000,00:12:00.000000,02:30:00.000000,106.33169,86.25919,10.0,8.813,,2582.0,2011.0,571.0,,2800,0.0,254.0,,,13.0,22.0,9.0,0.0,58.0,30.0,
2024-03-31,56.0,174.0,64.0,33.0,10000.0,6532.0,00:15:00.000000,00:20:00.000000,02:30:00.000000,22.15354,18.45308,10.0,5.437,,2329.0,2011.0,318.0,,2800,0.0,324.0,,,13.0,16.0,9.0,4.0,65.0,32.0,
2024-04-01,60.0,131.0,69.0,48.0,10000.0,7129.0,00:21:00.000000,00:01:00.000000,02:30:00.000000,39.0,29.32283,10.0,5.381,,2351.0,2011.0,340.0,,2800,0.0,74.0,,,14.0,21.0,11.0,0.0,68.0,23.0,
2024-04-02,64.0,118.0,70.0,59.0,10000.0,10917.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,11.05413,9.26608,10.0,8.444,,2418.0,2011.0,407.0,,2800,,,,,13.0,17.0,10.0,0.0,90.0,20.0,
2024-04-03,61.0,134.0,77.0,56.0,10000.0,10427.0,00:30:00.000000,00:03:00.000000,02:30:00.000000,15.09547,8.29068,10.0,8.735,,2684.0,2011.0,673.0,,2800,,,,,13.0,18.0,11.0,0.0,87.0,10.0,
2024-04-04,59.0,129.0,68.0,46.0,10000.0,12264.0,00:27:00.000000,00:01:00.000000,02:30:00.000000,19.21129,11.48491,10.0,9.638,,2699.0,2011.0,688.0,,2800,,,,,13.0,16.0,10.0,3.0,84.0,10.0,
2024-04-05,55.0,131.0,76.0,61.0,10000.0,7483.0,00:19:00.000000,00:00:00.000000,02:30:00.000000,8.42093,7.85433,10.0,5.764,,2433.0,2011.0,422.0,,2800,,,,,13.0,16.0,10.0,0.0,85.0,24.0,
2024-04-06,63.0,171.0,65.0,46.0,10000.0,7248.0,00:16:00.000000,00:36:00.000000,02:30:00.000000,3.0,6.40584,10.0,6.394,,2637.0,2011.0,626.0,,2800,0.0,188.0,,,15.0,21.0,10.0,13.0,69.0,15.0,
2024-04-07,60.0,163.0,75.0,63.0,10000.0,7778.0,00:38:00.000000,00:38:00.000000,02:30:00.000000,10.0,6.8271,10.0,6.703,,3050.0,2011.0,1039.0,,2800,0.0,172.0,,,13.0,16.0,11.0,0.0,65.0,16.0,
2024-04-08,56.0,119.0,63.0,42.0,10000.0,8132.0,00:20:00.000000,00:00:00.000000,02:30:00.000000,13.0,8.75459,10.0,5.9830000000000005,,2384.0,2011.0,373.0,,2800,,,,,13.0,16.0,9.0,3.0,86.0,23.0,
2024-04-09,54.0,169.0,70.0,47.0,10000.0,14304.0,00:39:00.000000,00:34:00.000000,02:30:00.000000,11.17782,6.41535,10.0,12.075000000000001,,2863.0,2011.0,852.0,,2800,0.0,158.0,,,13.0,21.0,10.0,0.0,90.0,13.0,
2024-04-10,62.0,125.0,77.0,57.0,10000.0,8327.0,00:22:00.000000,00:00:00.000000,02:30:00.000000,7.0,6.47539,10.0,6.2940000000000005,,2486.0,2011.0,475.0,,2800,,,,,13.0,20.0,10.0,61.0,86.0,11.0,
2024-04-11,65.0,166.0,71.0,58.0,10000.0,13563.0,00:23:00.000000,00:28:00.000000,02:30:00.000000,11.33005,14.38681,10.0,11.246,,2884.0,2011.0,873.0,,2800,0.0,199.0,,,13.0,22.0,10.0,0.0,84.0,5.0,
2024-04-12,62.0,131.0,67.0,52.0,10000.0,9057.0,00:31:00.000000,00:01:00.000000,02:30:00.000000,13.74934,7.73819,10.0,6.849,,2435.0,2011.0,424.0,,2800,,,,,13.0,16.0,10.0,0.0,79.0,8.0,
2024-04-13,64.0,170.0,75.0,60.0,10000.0,13198.0,00:23:00.000000,00:24:00.000000,02:30:00.000000,15.0,11.72638,10.0,10.776,,3065.0,2011.0,1054.0,,2800,0.0,63.0,,,13.0,18.0,9.0,0.0,63.0,23.0,
2024-04-14,73.0,134.0,75.0,67.0,10000.0,10317.0,00:55:00.000000,00:02:00.000000,02:30:00.000000,62.5479,65.68898,10.0,7.192,,2443.0,2011.0,432.0,,2800,0.0,461.0,,,13.0,15.0,10.0,0.0,59.0,28.0,
2024-04-15,64.0,123.0,79.0,54.0,10000.0,10541.0,00:33:00.000000,00:00:00.000000,02:30:00.000000,17.27198,14.53707,10.0,7.587,,2843.0,2011.0,832.0,,2800,,,,,13.0,16.0,9.0,0.0,90.0,7.0,
2024-04-16,62.0,122.0,74.0,52.0,10000.0,9338.0,00:12:00.000000,00:00:00.000000,02:30:00.000000,14.01017,9.74836,10.0,7.1240000000000006,,2464.0,2011.0,453.0,,2800,,,,,13.0,16.0,9.0,0.0,83.0,13.0,
2024-04-17,66.0,151.0,77.0,53.0,10000.0,14865.0,00:55:00.000000,00:17:00.000000,02:30:00.000000,23.51247,16.64501,10.0,11.019,,3113.0,2011.0,1102.0,,2800,,,,,13.0,21.0,9.0,0.0,87.0,5.0,
2024-04-18,68.0,122.0,79.0,58.0,10000.0,2461.0,00:03:00.000000,00:00:00.000000,02:30:00.000000,4.18832,0.82841,10.0,1.873,,924.0,816.0,108.0,,2800,,,,,14.0,20.0,12.0,0.0,81.0,61.0,
2024-04-19,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2024-04-20,69.0,101.0,81.0,40.0,10000.0,75.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,0.058,,2021.0,2011.0,10.0,,2800,,,,,14.0,19.0,13.0,0.0,44.0,42.0,
2024-04-21,55.0,173.0,68.0,58.0,10000.0,9783.0,00:31:00.000000,00:30:00.000000,02:30:00.000000,20.13681,8.90584,10.0,8.254,,2951.0,2011.0,940.0,,2800,0.0,197.0,,,13.0,19.0,9.0,0.0,90.0,17.0,
2024-04-22,63.0,176.0,74.0,46.0,10000.0,14255.0,00:36:00.000000,00:22:00.000000,02:30:00.000000,20.42618,15.79265,10.0,11.374,,2814.0,2011.0,803.0,,2800,0.0,75.0,,,13.0,19.0,10.0,0.0,86.0,5.0,
2024-04-23,62.0,138.0,68.0,48.0,10000.0,9246.0,00:20:00.000000,00:02:00.000000,02:30:00.000000,15.54068,9.43045,10.0,7.521,,2493.0,2011.0,482.0,,2800,,,,,14.0,21.0,9.0,11.0,81.0,13.0,
2024-04-24,,,73.0,-1.0,10000.0,8643.0,00:17:00.000000,00:00:00.000000,02:30:00.000000,12.0899,8.80184,10.0,6.347,,2368.0,2011.0,357.0,,2800,,,,,,,,,,,
2024-04-25,59.0,119.0,69.0,49.0,10000.0,7434.0,00:22:00.000000,00:00:00.000000,02:30:00.000000,12.71129,4.05545,10.0,5.353,,2414.0,2011.0,403.0,,2800,,,,,13.0,20.0,10.0,0.0,71.0,15.0,
2024-04-26,58.0,128.0,60.0,59.0,10000.0,12935.0,00:34:00.000000,00:00:00.000000,02:30:00.000000,16.0,10.13255,10.0,9.477,,3130.0,2011.0,1119.0,,2800,,,,,13.0,21.0,9.0,8.0,87.0,12.0,
2024-04-27,,,,-1.0,10000.0,,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,,,2011.0,2011.0,0.0,,2800,,,,,,,,,,,
2024-04-28,76.0,129.0,73.0,77.0,10000.0,6270.0,00:16:00.000000,00:07:00.000000,02:30:00.000000,6.0,4.88484,10.0,4.671,,2942.0,2011.0,931.0,,2800,,,,,14.0,23.0,12.0,0.0,60.0,19.0,
2024-04-29,65.0,166.0,74.0,52.0,10000.0,15455.0,00:49:00.000000,00:29:00.000000,02:30:00.000000,19.32776,14.04987,10.0,12.483,,2914.0,2011.0,903.0,,2800,0.0,184.0,,,13.0,19.0,9.0,0.0,88.0,5.0,
2024-04-30,64.0,121.0,74.0,47.0,10000.0,8660.0,00:14:00.000000,00:00:00.000000,02:30:00.000000,5.37959,7.72638,10.0,6.441,,2361.0,2011.0,350.0,,2800,,,,,13.0,16.0,10.0,0.0,80.0,26.0,
2024-05-01,67.0,171.0,72.0,41.0,10000.0,6481.0,00:04:00.000000,00:25:00.000000,02:30:00.000000,3.47605,3.10335,10.0,6.349,,2390.0,2011.0,379.0,,2800,0.0,124.0,,,13.0,21.0,9.0,0.0,58.0,22.0,
2024-05-02,65.0,120.0,71.0,50.0,10000.0,9789.0,00:06:00.000000,00:00:00.000000,02:30:00.000000,12.49213,10.7208,10.0,7.516,,2401.0,2011.0,390.0,,2800,,,,,13.0,20.0,10.0,0.0,90.0,19.0,
2024-05-03,57.0,110.0,65.0,43.0,10000.0,8795.0,00:29:00.000000,00:00:00.000000,02:30:00.000000,9.27231,10.26739,10.0,6.426,,2340.0,2011.0,329.0,,2800,0.0,74.0,,,13.0,17.0,8.0,2.0,90.0,13.0,
2024-05-04,62.0,178.0,73.0,44.0,10000.0,11366.0,00:17:00.000000,00:43:00.000000,02:30:00.000000,9.6565,4.77854,10.0,9.606,,2781.0,2011.0,770.0,,2800,0.0,202.0,,,13.0,19.0,9.0,47.0,62.0,15.0,
2024-05-05,60.0,169.0,70.0,51.0,10000.0,10286.0,00:40:00.000000,00:41:00.000000,02:30:00.000000,8.15322,7.08366,10.0,8.296,,3067.0,2011.0,1056.0,,2800,0.0,172.0,,,13.0,16.0,9.0,0.0,76.0,19.0,
2024-05-06,63.0,123.0,75.0,56.0,10000.0,8712.0,00:24:00.000000,00:01:00.000000,02:30:00.000000,10.68668,8.96555,10.0,6.333,,2498.0,2011.0,487.0,,2800,,,,,14.0,22.0,10.0,0.0,87.0,8.0,
2024-05-07,61.0,170.0,72.0,46.0,10000.0,15444.0,00:12:00.000000,00:24:00.000000,02:30:00.000000,25.0,26.41273,10.0,13.248000000000001,,2757.0,2011.0,746.0,,2800,,,,,13.0,20.0,9.0,0.0,84.0,13.0,
2024-05-08,64.0,123.0,72.0,35.0,10000.0,6342.0,00:26:00.000000,00:00:00.000000,02:30:00.000000,4.15879,3.05643,10.0,4.405,,2484.0,2011.0,473.0,,2800,0.0,96.0,,,13.0,18.0,10.0,0.0,52.0,27.0,
2024-05-09,57.0,128.0,62.0,50.0,10000.0,13455.0,00:23:00.000000,00:01:00.000000,02:30:00.000000,21.0,14.64928,10.0,10.325000000000001,,2595.0,2011.0,584.0,,2800,,,,,13.0,18.0,9.0,2.0,91.0,10.0,
2024-05-10,56.0,165.0,67.0,36.0,10000.0,9331.0,00:07:00.000000,00:17:00.000000,02:30:00.000000,18.61811,16.85171,10.0,7.905,,2545.0,2011.0,534.0,,2800,0.0,58.0,,,13.0,21.0,9.0,0.0,87.0,25.0,
2024-05-11,58.0,129.0,76.0,66.0,10000.0,12915.0,01:07:00.000000,00:02:00.000000,02:30:00.000000,36.0,35.14961,10.0,9.65,,2987.0,2011.0,976.0,,2800,0.0,137.0,,,13.0,20.0,10.0,0.0,79.0,8.0,
2024-05-12,61.0,140.0,75.0,57.0,10000.0,10837.0,00:21:00.000000,00:05:00.000000,02:30:00.000000,14.42717,6.40518,10.0,8.88,,2648.0,2011.0,637.0,,2800,,,,,13.0,20.0,9.0,18.0,23.0,5.0,
2024-05-13,57.0,169.0,67.0,45.0,10000.0,11788.0,00:25:00.000000,00:23:00.000000,02:30:00.000000,15.01804,8.60269,10.0,10.653,,3131.0,2011.0,1120.0,,2800,0.0,99.0,,,13.0,22.0,10.0,2.0,78.0,5.0,
2024-05-14,64.0,118.0,76.0,44.0,10000.0,15457.0,00:55:00.000000,00:00:00.000000,02:30:00.000000,16.71588,14.20636,10.0,10.975,,2612.0,2011.0,601.0,,2800,0.0,373.0,,,13.0,19.0,9.0,0.0,80.0,15.0,
2024-05-15,54.0,175.0,72.0,47.0,10000.0,13461.0,00:32:00.000000,00:39:00.000000,02:30:00.000000,24.37894,16.58432,10.0,11.566,,2966.0,2011.0,955.0,,2800,0.0,156.0,,,13.0,17.0,9.0,1.0,88.0,5.0,
2024-05-16,57.0,156.0,69.0,45.0,10000.0,16796.0,00:34:00.000000,00:23:00.000000,02:30:00.000000,23.36811,13.4416,10.0,14.031,,2833.0,2011.0,822.0,,2800,,,,,13.0,19.0,7.0,6.0,78.0,14.0,
2024-05-17,51.0,122.0,61.0,47.0,10000.0,10301.0,00:26:00.000000,00:00:00.000000,02:30:00.000000,18.68176,13.80774,10.0,7.8180000000000005,,2543.0,2011.0,532.0,,2800,,,,,13.0,22.0,9.0,7.0,85.0,9.0,
2024-05-18,61.0,177.0,65.0,55.0,10000.0,8818.0,00:19:00.000000,00:28:00.000000,02:30:00.000000,12.0,4.87927,10.0,8.805,,2800.0,2011.0,789.0,,2800,0.0,138.0,,,13.0,16.0,9.0,1.0,53.0,9.0,
2024-05-19,59.0,180.0,65.0,44.0,10000.0,8418.0,00:14:00.000000,00:26:00.000000,02:30:00.000000,13.02362,7.05774,10.0,8.092,,2647.0,2011.0,636.0,,2800,0.0,262.0,,,13.0,19.0,9.0,8.0,62.0,15.0,
2024-05-20,64.0,123.0,72.0,52.0,10000.0,7447.0,00:17:00.000000,00:01:00.000000,02:30:00.000000,11.67815,6.65322,10.0,5.413,,2495.0,2011.0,484.0,,2800,,,,,13.0,16.0,9.0,0.0,85.0,10.0,
2024-05-21,53.0,118.0,63.0,41.0,10000.0,9816.0,00:37:00.000000,00:00:00.000000,02:30:00.000000,13.51247,7.18668,10.0,7.058,,2395.0,2011.0,384.0,,2800,0.0,81.0,,,14.0,22.0,10.0,16.0,84.0,25.0,
2024-05-22,61.0,173.0,68.0,49.0,10000.0,17325.0,00:45:00.000000,00:57:00.000000,02:30:00.000000,28.5,13.23688,10.0,14.811,,3250.0,2011.0,1239.0,,2800,0.0,413.0,,,13.0,18.0,9.0,0.0,90.0,8.0,
2024-05-23,60.0,120.0,65.0,51.0,10000.0,9302.0,00:22:00.000000,00:00:00.000000,02:30:00.000000,15.0,8.81791,10.0,7.777,,2372.0,2011.0,361.0,,2800,,,,,13.0,17.0,9.0,0.0,84.0,14.0,
2024-05-24,68.0,134.0,70.0,68.0,10000.0,12525.0,00:39:00.000000,00:02:00.000000,02:30:00.000000,15.53051,6.1332,10.0,9.645,,2740.0,2011.0,729.0,,2800,,,,,13.0,17.0,10.0,0.0,88.0,5.0,
2024-05-25,56.0,175.0,70.0,50.0,10000.0,8429.0,00:18:00.000000,00:15:00.000000,02:30:00.000000,22.0,21.96161,10.0,7.32,,2556.0,2011.0,545.0,,2800,0.0,57.0,,,13.0,19.0,10.0,0.0,56.0,14.0,
2024-05-26,67.0,171.0,71.0,71.0,10000.0,9640.0,00:44:00.000000,00:24:00.000000,02:30:00.000000,15.0,5.19718,10.0,8.285,,3172.0,2011.0,1161.0,,2800,0.0,178.0,,,13.0,16.0,10.0,0.0,78.0,16.0,
2024-05-27,54.0,125.0,73.0,56.0,10000.0,7276.0,00:24:00.000000,00:01:00.000000,02:30:00.000000,9.14993,4.78576,10.0,5.308,,2394.0,2011.0,383.0,,2800,0.0,62.0,,,13.0,16.0,9.0,0.0,87.0,25.0,
2024-05-28,63.0,172.0,71.0,43.0,10000.0,15092.0,00:35:00.000000,00:28:00.000000,02:30:00.000000,30.02657,18.85203,10.0,13.383000000000001,,2981.0,2011.0,970.0,,2800,0.0,294.0,,,13.0,21.0,9.0,0.0,88.0,5.0,
2024-05-29,67.0,166.0,74.0,53.0,10000.0,15983.0,00:25:00.000000,00:31:00.000000,02:30:00.000000,17.0,12.59711,10.0,13.946,,2925.0,2011.0,914.0,,2800,0.0,364.0,,,13.0,16.0,9.0,0.0,80.0,8.0,
2024-05-30,64.0,119.0,79.0,52.0,10000.0,8214.0,00:32:00.000000,00:00:00.000000,02:30:00.000000,10.56004,8.51345,10.0,6.213,,2447.0,2011.0,436.0,,2800,0.0,68.0,,,13.0,23.0,10.0,0.0,84.0,24.0,
2024-05-31,62.0,173.0,74.0,54.0,10000.0,14402.0,00:39:00.000000,00:37:00.000000,02:30:00.000000,21.0,18.41142,10.0,12.834,,2852.0,2011.0,841.0,,2800,0.0,360.0,,,13.0,19.0,9.0,0.0,87.0,9.0,
2024-06-01,64.0,171.0,69.0,45.0,10000.0,9700.0,00:15:00.000000,00:42:00.000000,02:30:00.000000,18.42913,7.56332,10.0,9.508000000000001,,2880.0,2011.0,869.0,,2800,0.0,273.0,,,13.0,22.0,10.0,0.0,72.0,9.0,
2024-06-02,61.0,140.0,72.0,43.0,10000.0,3802.0,00:03:00.000000,00:24:00.000000,02:30:00.000000,5.0,6.28806,10.0,3.083,,2492.0,2011.0,481.0,,2800,,,,,13.0,15.0,10.0,0.0,55.0,24.0,
2024-06-03,64.0,174.0,72.0,46.0,10000.0,22760.0,01:02:00.000000,00:55:00.000000,02:30:00.000000,38.0,31.55807,10.0,20.76,,3284.0,2011.0,1273.0,,2800,0.0,552.0,,,13.0,21.0,9.0,0.0,89.0,10.0,
2024-06-04,64.0,124.0,75.0,53.0,10000.0,9989.0,00:27:00.000000,00:01:00.000000,02:30:00.000000,12.0,6.72572,10.0,7.561,,2437.0,2011.0,426.0,,2800,0.0,66.0,,,13.0,17.0,10.0,0.0,84.0,22.0,
2024-06-05,59.0,117.0,71.0,49.0,10000.0,11771.0,00:29:00.000000,00:00:00.000000,02:30:00.000000,14.33825,7.67881,10.0,8.514,,2544.0,2011.0,533.0,,2800,,,,,13.0,20.0,10.0,1.0,87.0,13.0,
2024-06-06,59.0,172.0,75.0,55.0,10000.0,13856.0,00:30:00.000000,00:40:00.000000,02:30:00.000000,18.25951,14.91339,10.0,12.054,,3053.0,2011.0,1042.0,,2800,0.0,768.0,,,13.0,18.0,8.0,0.0,84.0,5.0,
2024-06-07,63.0,132.0,76.0,56.0,10000.0,7684.0,00:23:00.000000,00:02:00.000000,02:30:00.000000,9.61352,8.69751,10.0,5.5040000000000004,,2459.0,2011.0,448.0,,2800,,,,,13.0,16.0,9.0,0.0,65.0,5.0,
2024-06-08,60.0,169.0,72.0,47.0,10000.0,7399.0,00:10:00.000000,00:35:00.000000,02:30:00.000000,11.63156,4.10171,10.0,6.3500000000000005,,2730.0,2011.0,719.0,,2800,0.0,76.0,,,13.0,21.0,7.0,0.0,75.0,19.0,
2024-06-09,64.0,173.0,77.0,65.0,10000.0,12328.0,00:18:00.000000,00:48:00.000000,02:30:00.000000,12.40223,10.62762,10.0,11.515,,3009.0,2011.0,998.0,,2800,0.0,243.0,,,13.0,15.0,11.0,0.0,54.0,11.0,
2024-06-10,64.0,174.0,75.0,51.0,10000.0,17738.0,01:03:00.000000,00:52:00.000000,02:30:00.000000,25.56365,15.40289,10.0,14.888,,3184.0,2011.0,1173.0,,2800,0.0,175.0,,,13.0,18.0,7.0,0.0,85.0,7.0,
2024-06-11,60.0,116.0,70.0,42.0,10000.0,11046.0,00:38:00.000000,00:00:00.000000,02:30:00.000000,22.39469,9.95407,10.0,8.237,,2417.0,2011.0,406.0,,2800,0.0,172.0,,,14.0,21.0,9.0,4.0,81.0,20.0,
2024-06-12,61.0,167.0,74.0,55.0,10000.0,16355.0,00:27:00.000000,00:45:00.000000,02:30:00.000000,33.15387,24.61975,10.0,15.371,,2968.0,2011.0,957.0,,2800,0.0,264.0,,,13.0,16.0,9.0,0.0,89.0,5.0,
2024-06-13,59.0,118.0,69.0,52.0,10000.0,12352.0,00:46:00.000000,00:00:00.000000,02:30:00.000000,21.45341,12.94029,10.0,9.223,,2600.0,2011.0,589.0,,2800,0.0,158.0,,,14.0,21.0,9.0,0.0,81.0,10.0,
2024-06-14,62.0,125.0,71.0,52.0,10000.0,10970.0,00:42:00.000000,00:00:00.000000,02:30:00.000000,17.62106,12.64829,10.0,8.120000000000001,,2505.0,2011.0,494.0,,2800,0.0,111.0,,,14.0,21.0,9.0,2.0,82.0,5.0,
2024-06-15,68.0,149.0,75.0,67.0,10000.0,15215.0,00:40:00.000000,00:06:00.000000,02:30:00.000000,8.0,2.94291,10.0,11.869,,3236.0,2011.0,1225.0,,2800,0.0,95.0,,,14.0,22.0,9.0,16.0,13.0,5.0,
2024-06-16,69.0,163.0,76.0,54.0,10000.0,12529.0,00:57:00.000000,00:24:00.000000,02:30:00.000000,24.48983,24.2979,10.0,10.207,,3194.0,1976.0,1218.0,,2800,0.0,216.0,,,13.0,19.0,10.0,0.0,71.0,18.0,
2024-06-17,66.0,168.0,74.0,48.0,10000.0,18016.0,00:51:00.000000,00:40:00.000000,02:30:00.000000,28.28478,21.57185,10.0,15.209,,2994.0,2011.0,983.0,,2800,0.0,629.0,,,13.0,16.0,10.0,0.0,82.0,14.0,
2024-06-18,65.0,178.0,75.0,51.0,10000.0,14952.0,00:37:00.000000,00:57:00.000000,02:30:00.000000,25.18635,23.61253,10.0,12.922,,3067.0,2011.0,1056.0,,2800,0.0,185.0,,,13.0,16.0,9.0,0.0,87.0,14.0,
2024-06-19,63.0,119.0,69.0,48.0,10000.0,12575.0,00:52:00.000000,00:00:00.000000,02:30:00.000000,16.55151,17.8399,10.0,8.924,,2652.0,2011.0,641.0,,2800,0.0,237.0,,,13.0,20.0,9.0,0.0,85.0,16.0,
2024-06-20,67.0,173.0,76.0,57.0,10000.0,21108.0,00:42:00.000000,01:06:00.000000,02:30:00.000000,58.39961,56.28609,10.0,19.208000000000002,,3203.0,2011.0,1192.0,,2800,0.0,373.0,,,13.0,18.0,10.0,0.0,87.0,7.0,
2024-06-21,69.0,147.0,77.0,59.0,10000.0,15541.0,00:54:00.000000,00:25:00.000000,02:30:00.000000,22.04101,2.05512,10.0,11.86,,3131.0,2011.0,1120.0,,2800,0.0,359.0,,,13.0,18.0,9.0,0.0,81.0,5.0,
2024-06-22,57.0,156.0,63.0,39.0,10000.0,19446.0,01:49:00.000000,00:04:00.000000,02:30:00.000000,92.10171,93.4019,10.0,14.683,,2828.0,2011.0,817.0,,2800,0.0,624.0,,,13.0,19.0,11.0,27.0,32.0,5.0,
2024-06-23,63.0,168.0,68.0,55.0,10000.0,10634.0,00:41:00.000000,00:51:00.000000,02:30:00.000000,21.23917,10.30446,10.0,8.6,,3697.0,2011.0,1686.0,,2800,0.0,64.0,,,13.0,21.0,11.0,0.0,72.0,17.0,
2024-06-24,55.0,131.0,69.0,43.0,10000.0,12303.0,01:11:00.000000,00:00:00.000000,02:30:00.000000,25.0,18.35335,10.0,9.169,,2654.0,2011.0,643.0,,2800,0.0,431.0,,,14.0,21.0,9.0,5.0,88.0,18.0,
2024-06-25,65.0,169.0,71.0,57.0,10000.0,12948.0,00:22:00.000000,01:19:00.000000,02:30:00.000000,9.56759,10.47507,10.0,11.328,,3278.0,2011.0,1267.0,,2800,0.0,179.0,,,14.0,21.0,10.0,0.0,91.0,16.0,
2024-06-26,67.0,170.0,74.0,51.0,10000.0,17673.0,00:39:00.000000,00:53:00.000000,02:30:00.000000,37.62533,37.07415,10.0,15.439,,3129.0,2011.0,1118.0,,2800,0.0,307.0,,,13.0,18.0,8.0,0.0,86.0,5.0,
2024-06-27,62.0,122.0,69.0,48.0,10000.0,11647.0,00:54:00.000000,00:00:00.000000,02:30:00.000000,17.54462,18.30873,10.0,8.729000000000001,,2507.0,2011.0,496.0,,2800,0.0,219.0,,,13.0,23.0,9.0,0.0,77.0,12.0,
2024-06-28,58.0,172.0,61.0,41.0,10000.0,16551.0,00:53:00.000000,00:29:00.000000,02:30:00.000000,18.43438,15.58563,10.0,14.081,,3061.0,2011.0,1050.0,,2800,0.0,521.0,,,13.0,21.0,9.0,6.0,87.0,17.0,
2024-06-29,65.0,162.0,72.0,55.0,10000.0,10577.0,00:56:00.000000,00:29:00.000000,02:30:00.000000,24.1857,19.35499,10.0,8.512,,2895.0,2011.0,884.0,,2800,0.0,326.0,,,13.0,17.0,10.0,0.0,65.0,17.0,
2024-06-30,77.0,171.0,72.0,60.0,10000.0,19421.0,00:38:00.000000,01:51:00.000000,02:30:00.000000,37.68701,32.84744,10.0,18.37,,3586.0,2011.0,1575.0,,2800,0.0,1491.0,,,12.0,15.0,9.0,0.0,67.0,8.0,
2024-07-01,58.0,159.0,72.0,46.0,10000.0,13471.0,01:15:00.000000,00:29:00.000000,02:30:00.000000,24.58235,16.19423,10.0,10.578,,2953.0,2011.0,942.0,,2800,0.0,238.0,,,13.0,16.0,9.0,0.0,81.0,6.0,
2024-07-02,62.0,168.0,73.0,47.0,10000.0,17681.0,00:43:00.000000,00:43:00.000000,02:30:00.000000,39.50886,24.23228,10.0,15.616,,3043.0,2011.0,1032.0,,2800,0.0,240.0,,,13.0,16.0,9.0,0.0,81.0,5.0,
2024-07-03,67.0,125.0,75.0,55.0,10000.0,13653.0,00:36:00.000000,00:01:00.000000,02:30:00.000000,21.3248,16.9357,10.0,10.226,,2713.0,2011.0,702.0,,2800,,,,,13.0,16.0,10.0,0.0,81.0,8.0,
2024-07-04,58.0,140.0,68.0,37.0,10000.0,16940.0,00:47:00.000000,00:35:00.000000,02:30:00.000000,25.1752,17.57087,10.0,13.642,,2770.0,2011.0,759.0,,2800,0.0,363.0,,,13.0,18.0,8.0,1.0,84.0,20.0,
2024-07-05,52.0,153.0,57.0,36.0,10000.0,10420.0,00:36:00.000000,00:19:00.000000,02:30:00.000000,29.37828,11.2103,10.0,8.487,,3096.0,2011.0,1085.0,,2800,0.0,185.0,,,14.0,19.0,9.0,19.0,85.0,27.0,
2024-07-06,52.0,168.0,68.0,51.0,10000.0,19306.0,01:08:00.000000,00:51:00.000000,02:30:00.000000,24.0,19.92224,10.0,16.069,,3120.0,2011.0,1109.0,,2800,0.0,475.0,,,14.0,20.0,10.0,3.0,86.0,5.0,
2024-07-07,55.0,142.0,69.0,54.0,10000.0,12403.0,01:35:00.000000,00:32:00.000000,02:30:00.000000,4.66437,9.41404,10.0,9.732,,3122.0,2011.0,1111.0,,2800,,,,,14.0,22.0,9.0,15.0,20.0,5.0,
2024-07-08,53.0,161.0,71.0,45.0,10000.0,12664.0,00:54:00.000000,00:31:00.000000,02:30:00.000000,16.58038,20.50197,10.0,10.012,,2889.0,2011.0,878.0,,2800,0.0,201.0,,,14.0,22.0,9.0,2.0,81.0,8.0,
2024-07-09,61.0,164.0,68.0,51.0,10000.0,10578.0,00:45:00.000000,00:49:00.000000,02:30:00.000000,19.07612,11.06988,10.0,11.122,,3090.0,2011.0,1079.0,,2800,0.0,314.0,,,13.0,18.0,8.0,0.0,84.0,5.0,
2024-07-10,66.0,163.0,71.0,49.0,10000.0,19344.0,00:46:00.000000,00:41:00.000000,02:30:00.000000,14.30118,18.67126,10.0,15.604000000000001,,3298.0,2011.0,1287.0,,2800,0.0,172.0,,,13.0,20.0,9.0,2.0,81.0,5.0,
2024-07-11,56.0,177.0,69.0,47.0,10000.0,15144.0,00:32:00.000000,00:33:00.000000,02:30:00.000000,24.11713,15.39895,10.0,12.698,,2779.0,2011.0,768.0,,2800,0.0,197.0,,,13.0,22.0,10.0,2.0,81.0,5.0,
2024-07-12,64.0,153.0,74.0,53.0,10000.0,13101.0,00:37:00.000000,00:35:00.000000,02:30:00.000000,19.70243,14.65125,10.0,10.944,,3608.0,2011.0,1597.0,,2800,0.0,18.0,,,14.0,23.0,3.0,0.0,79.0,5.0,
2024-07-13,58.0,148.0,63.0,55.0,10000.0,8182.0,00:20:00.000000,00:05:00.000000,02:30:00.000000,6.11483,5.40223,10.0,6.234,,3008.0,2011.0,997.0,,2800,,,,,14.0,21.0,10.0,8.0,80.0,10.0,
