day,hr_avg,hr_min,hr_max,rhr_avg,rhr_min,rhr_max,inactive_hr_avg,inactive_hr_min,inactive_hr_max,weight_avg,weight_min,weight_max,intensity_time,moderate_activity_time,vigorous_activity_time,intensity_time_goal,steps,steps_goal,floors,floors_goal,sleep_avg,sleep_min,sleep_max,rem_sleep_avg,rem_sleep_min,rem_sleep_max,stress_avg,calories_avg,calories_bmr_avg,calories_active_avg,calories_goal,calories_consumed_avg,activities,activities_calories,activities_distance,hydration_goal,hydration_avg,hydration_intake,sweat_loss_avg,sweat_loss,spo2_avg,spo2_min,rr_waking_avg,rr_max,rr_min,bb_max,bb_min
2024-10-06,109.29968454258675,58.0,159.0,69.0,69.0,69.0,105.55555555555556,88.0,132.0,,,,02:15:00.000000,01:15:00.000000,00:30:00.000000,00:21:25,8403.0,10000,18.72211,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,57.0,2717,1997,720,,,2.0,566.0,4.3325000000000005,2800,0.0,0.0,245.0,245.0,,,13.0,17.0,11.0,72.0,35.0
2024-10-07,81.7532894736842,55.0,116.0,63.0,63.0,63.0,80.33333333333333,69.0,92.0,,,,00:10:00.000000,00:10:00.000000,00:00:00.000000,00:21:25,8646.0,10000,9.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,23.0,2211,1997,214,,,,,,2800,,,,,,,13.0,16.0,10.0,86.0,45.0
2024-10-08,89.38856304985337,54.0,160.0,67.0,67.0,67.0,94.77777777777777,65.0,115.0,,,,01:52:00.000000,01:00:00.000000,00:26:00.000000,00:21:25,11400.0,10000,14.08235,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,24.0,2615,1997,618,,,1.0,451.0,1.8,2800,,,,,,,14.0,21.0,10.0,92.0,31.0
2024-10-09,94.28571428571429,60.0,165.0,67.0,67.0,67.0,91.45454545454545,66.0,113.0,,,,01:51:00.000000,01:05:00.000000,00:23:00.000000,00:21:25,10505.0,10000,11.48064,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,37.0,2702,1997,705,,,2.0,544.0,2.68474,2800,0.0,0.0,87.0,87.0,,,14.0,20.0,9.0,88.0,25.0
2024-10-10,83.42028985507247,53.0,114.0,60.0,60.0,60.0,75.19047619047619,60.0,102.0,,,,00:10:00.000000,00:10:00.000000,00:00:00.000000,00:21:25,11387.0,10000,12.06168,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,27.0,2310,1997,313,,,,,,2800,,,,,,,14.0,22.0,10.0,88.0,31.0
2024-10-11,92.82368775235531,59.0,164.0,68.0,68.0,68.0,93.66666666666667,82.0,105.0,,,,01:44:00.000000,01:10:00.000000,00:17:00.000000,00:21:25,11195.0,10000,10.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,36.0,2594,1997,597,,,2.0,476.0,2.07491,2800,0.0,0.0,89.0,89.0,,,13.0,17.0,10.0,77.0,16.0
2024-10-12,84.38416988416988,59.0,177.0,66.0,66.0,66.0,78.0,59.0,135.0,,,,01:31:00.000000,00:51:00.000000,00:20:00.000000,00:21:25,7298.0,10000,25.6706,10.0,08:27:00.000000,08:27:00.000000,08:27:00.000000,03:00:00.000000,03:00:00.000000,03:00:00.000000,20.0,2572,1997,575,,,2.0,525.0,2.32723,2800,0.0,0.0,132.0,132.0,,,13.0,21.0,8.0,84.0,15.0
2024-10-13,95.10681399631676,65.0,164.0,68.0,68.0,68.0,92.8,65.0,119.0,,,,01:41:00.000000,00:55:00.000000,00:23:00.000000,00:21:25,5262.0,10000,4.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,28.0,2556,1997,559,,,1.0,459.0,1.675,2800,,,,,,,13.0,16.0,11.0,67.0,27.0
2024-10-14,90.16309719934102,58.0,141.0,66.0,66.0,66.0,98.18181818181819,59.0,138.0,,,,00:42:00.000000,00:42:00.000000,00:00:00.000000,00:21:25,12895.0,10000,30.08235,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,27.0,2654,1997,657,,,,,,2800,,,,,,,14.0,20.0,10.0,88.0,38.0
2024-10-15,91.43462246777163,50.0,165.0,70.0,70.0,70.0,94.28571428571429,62.0,129.0,,,,01:26:00.000000,00:52:00.000000,00:17:00.000000,00:21:25,6915.0,10000,4.62434,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,26.0,2447,1997,450,,,2.0,469.0,2.55213,2800,0.0,0.0,89.0,89.0,,,13.0,16.0,11.0,71.0,35.0
2024-10-16,85.69535519125684,57.0,135.0,66.0,66.0,66.0,84.55555555555556,67.0,108.0,,,,00:17:00.000000,00:17:00.000000,00:00:00.000000,00:21:25,12273.0,10000,22.0794,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,24.0,2442,1997,445,,,,,,2800,,,,,,,13.0,19.0,11.0,89.0,37.0
2024-10-17,92.31462140992167,65.0,166.0,70.0,70.0,70.0,84.6923076923077,65.0,111.0,,,,01:12:00.000000,01:06:00.000000,00:03:00.000000,00:21:25,13997.0,10000,25.51345,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,26.0,2732,1997,735,,,1.0,351.0,1.675,2800,,,,,,,13.0,17.0,10.0,93.0,33.0
2024-10-18,95.5536398467433,62.0,166.0,72.0,72.0,72.0,85.25,73.0,117.0,,,,01:25:00.000000,00:51:00.000000,00:17:00.000000,00:21:25,6400.0,10000,11.36319,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,37.0,2535,1997,538,,,1.0,337.0,1.55,2800,,,,,,,13.0,17.0,11.0,84.0,36.0
2024-10-19,105.55935613682092,75.0,167.0,73.0,73.0,73.0,110.5,101.0,124.0,,,,02:04:00.000000,01:28:00.000000,00:18:00.000000,00:21:25,9266.0,10000,9.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,60.0,2957,1997,960,,,2.0,531.0,4.56446,2800,0.0,0.0,270.0,270.0,,,15.0,25.0,10.0,62.0,10.0
2024-10-20,98.0264705882353,69.0,167.0,81.0,81.0,81.0,92.96153846153847,79.0,115.0,,,,02:19:00.000000,01:21:00.000000,00:29:00.000000,00:21:25,8394.0,10000,5.0,10.0,04:22:00.000000,04:22:00.000000,04:22:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,46.0,2766,1997,769,,,4.0,574.0,4.08642,2800,0.0,0.0,229.0,229.0,,,14.0,21.0,10.0,22.0,5.0
2024-10-21,92.31464737793851,67.0,126.0,76.0,76.0,76.0,88.33333333333333,76.0,109.0,,,,00:37:00.000000,00:37:00.000000,00:00:00.000000,00:21:25,10333.0,10000,14.39239,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,31.0,2575,1997,578,,,1.0,121.0,1.94917,2800,0.0,0.0,179.0,179.0,,,13.0,19.0,9.0,62.0,24.0
2024-10-22,87.56840390879479,56.0,135.0,70.0,70.0,70.0,85.25,74.0,109.0,,,,00:20:00.000000,00:20:00.000000,00:00:00.000000,00:21:25,11257.0,10000,15.27461,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,25.0,2433,1997,436,,,,,,2800,,,,,,,14.0,21.0,11.0,89.0,46.0
2024-10-23,95.32272727272728,63.0,168.0,78.0,78.0,78.0,94.84615384615384,83.0,109.0,,,,01:51:00.000000,00:53:00.000000,00:29:00.000000,00:21:25,14097.0,10000,9.65846,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,31.0,2761,1997,764,,,1.0,450.0,1.75,2800,,,,,,,14.0,22.0,10.0,90.0,36.0
2024-10-24,95.73922651933702,66.0,166.0,81.0,81.0,81.0,104.75,101.0,110.0,,,,01:48:00.000000,01:26:00.000000,00:11:00.000000,00:21:25,17826.0,10000,32.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,41.0,2905,1997,908,,,2.0,430.0,2.3803799999999997,2800,0.0,0.0,146.0,146.0,,,14.0,22.0,9.0,90.0,17.0
2024-10-25,104.02061855670104,68.0,177.0,86.0,86.0,86.0,106.0,84.0,124.0,,,,02:08:00.000000,01:02:00.000000,00:33:00.000000,00:21:25,6789.0,10000,9.3563,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,55.0,2929,1997,932,,,1.0,461.0,1.425,2800,,,,,,,13.0,16.0,10.0,65.0,14.0
2024-10-26,88.05566801619433,54.0,133.0,62.0,62.0,62.0,99.75,76.0,132.0,,,,00:16:00.000000,00:16:00.000000,00:00:00.000000,00:21:25,16200.0,10000,13.11417,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,19.0,2683,1997,686,,,,,,2800,,,,,,,14.0,20.0,11.0,82.0,18.0
2024-10-27,101.88362068965517,63.0,173.0,80.0,80.0,80.0,94.0,86.0,109.0,,,,01:00:00.000000,00:36:00.000000,00:12:00.000000,00:21:25,3122.0,10000,7.2769,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,39.0,2342,1997,345,,,1.0,390.0,1.725,2800,,,,,,,13.0,15.0,11.0,42.0,27.0
2024-10-28,95.14513274336284,59.0,201.0,77.0,77.0,77.0,86.44,72.0,111.0,,,,01:34:00.000000,00:38:00.000000,00:28:00.000000,00:21:25,6927.0,10000,9.49672,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,31.0,2630,1997,633,,,1.0,401.0,1.0,2800,,,,,,,14.0,20.0,9.0,81.0,33.0
2024-10-29,89.14380530973452,53.0,169.0,68.0,68.0,68.0,76.23809523809524,63.0,120.0,,,,01:48:00.000000,01:08:00.000000,00:20:00.000000,00:21:25,12832.0,10000,23.79331,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,33.0,2692,1997,695,,,1.0,338.0,1.3,2800,,,,,,,14.0,21.0,10.0,86.0,23.0
2024-10-30,97.05038759689923,72.0,145.0,86.0,86.0,86.0,101.6,88.0,114.0,,,,00:30:00.000000,00:30:00.000000,00:00:00.000000,00:21:25,10298.0,10000,31.68635,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,49.0,2600,1997,603,,,1.0,130.0,1.6888400000000001,2800,0.0,0.0,132.0,132.0,,,13.0,17.0,10.0,48.0,13.0
2024-10-31,102.21302578018997,71.0,164.0,88.0,88.0,88.0,102.92307692307692,83.0,126.0,,,,01:05:00.000000,00:43:00.000000,00:11:00.000000,00:21:25,8335.0,10000,12.7313,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,59.0,3241,1997,1244,,,1.0,263.0,0.925,2800,,,,,,,14.0,20.0,10.0,31.0,5.0
2024-11-01,89.40049751243781,63.0,140.0,68.0,68.0,68.0,88.25,67.0,130.0,,,,01:05:00.000000,01:05:00.000000,00:00:00.000000,00:21:25,15328.0,10000,29.32218,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,25.0,2641,1997,644,,,2.0,199.0,2.66268,2800,0.0,0.0,231.0,231.0,,,13.0,16.0,9.0,76.0,28.0
2024-11-02,98.75166297117516,54.0,181.0,57.0,57.0,57.0,84.05263157894737,54.0,112.0,,,,02:07:00.000000,01:21:00.000000,00:23:00.000000,00:21:25,8886.0,10000,7.2897,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,19.0,2687,1997,690,,,2.0,583.0,3.43292,2800,0.0,0.0,183.0,183.0,,,15.0,20.0,11.0,70.0,33.0
2024-11-03,86.17274167987321,54.0,153.0,57.0,57.0,57.0,79.84210526315789,55.0,96.0,,,,00:24:00.000000,00:20:00.000000,00:02:00.000000,00:21:25,11045.0,10000,19.42749,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,28.0,2418,1997,421,,,2.0,125.0,1.9819,2800,0.0,0.0,180.0,180.0,,,14.0,20.0,12.0,78.0,32.0
2024-11-04,94.70911528150134,53.0,184.0,79.0,79.0,79.0,95.9,82.0,131.0,,,,02:15:00.000000,01:31:00.000000,00:22:00.000000,00:21:25,11462.0,10000,7.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,36.0,2721,1997,724,,,2.0,439.0,2.25633,2800,0.0,0.0,82.0,82.0,,,13.0,18.0,9.0,94.0,24.0
2024-11-05,90.7700296735905,61.0,157.0,72.0,72.0,72.0,106.4,81.0,149.0,,,,01:06:00.000000,01:00:00.000000,00:03:00.000000,00:21:25,11978.0,10000,18.01115,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,32.0,2656,1997,659,,,,,,2800,,,,,,,13.0,20.0,10.0,87.0,34.0
2024-11-06,83.75,61.0,129.0,70.0,70.0,70.0,75.33333333333333,71.0,82.0,,,,00:39:00.000000,00:39:00.000000,00:00:00.000000,00:21:25,10656.0,10000,9.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,24.0,2385,1997,388,,,,,,2800,,,,,,,13.0,18.0,8.0,90.0,38.0
2024-11-07,91.37333333333333,55.0,167.0,73.0,73.0,73.0,94.94117647058823,55.0,141.0,,,,01:47:00.000000,01:37:00.000000,00:05:00.000000,00:21:25,11111.0,10000,10.43438,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,32.0,2801,1997,804,,,3.0,481.0,2.20056,2800,0.0,0.0,528.0,528.0,,,13.0,19.0,9.0,94.0,30.0
2024-11-08,88.13940520446097,63.0,171.0,72.0,72.0,72.0,84.3529411764706,68.0,112.0,,,,01:17:00.000000,00:41:00.000000,00:18:00.000000,00:21:25,13687.0,10000,13.23622,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,24.0,2508,1997,511,,,3.0,305.0,5.16244,2800,0.0,0.0,283.0,283.0,,,14.0,20.0,10.0,91.0,38.0
2024-11-09,89.11782032400589,63.0,135.0,77.0,77.0,77.0,92.41666666666667,69.0,107.0,,,,00:16:00.000000,00:16:00.000000,00:00:00.000000,00:21:25,12194.0,10000,10.58825,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,32.0,2415,1997,418,,,,,,2800,,,,,,,13.0,18.0,10.0,73.0,25.0
2024-11-10,94.88771929824561,66.0,134.0,75.0,75.0,75.0,90.66666666666667,69.0,106.0,,,,00:04:00.000000,00:04:00.000000,00:00:00.000000,00:21:25,4618.0,10000,4.06693,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,30.0,2346,1997,349,,,,,,2800,,,,,,,13.0,19.0,10.0,46.0,29.0
2024-11-11,86.8822695035461,57.0,176.0,68.0,68.0,68.0,81.0909090909091,64.0,108.0,,,,01:43:00.000000,01:05:00.000000,00:19:00.000000,00:21:25,8404.0,10000,10.22769,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,20.0,2539,1997,542,,,2.0,420.0,3.11815,2800,0.0,0.0,80.0,80.0,,,13.0,19.0,9.0,89.0,43.0
2024-11-12,90.48684210526316,56.0,164.0,67.0,67.0,67.0,94.72727272727273,64.0,131.0,,,,02:03:00.000000,01:21:00.000000,00:21:00.000000,00:21:25,11226.0,10000,6.09219,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,26.0,2725,1997,728,,,3.0,450.0,3.57442,2800,0.0,0.0,137.0,137.0,,,13.0,18.0,10.0,91.0,32.0
2024-11-13,83.36235955056179,60.0,122.0,72.0,72.0,72.0,84.92857142857143,69.0,99.0,,,,00:31:00.000000,00:31:00.000000,00:00:00.000000,00:21:25,9664.0,10000,9.70801,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,26.0,2300,1997,303,,,1.0,58.0,1.89284,2800,0.0,0.0,81.0,81.0,,,13.0,21.0,10.0,90.0,32.0
2024-11-14,87.62989323843416,52.0,133.0,69.0,69.0,69.0,86.47368421052632,52.0,113.0,,,,00:14:00.000000,00:14:00.000000,00:00:00.000000,00:21:25,7358.0,10000,12.43602,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,26.0,2393,1997,396,,,,,,2800,,,,,,,13.0,17.0,10.0,71.0,36.0
2024-11-15,95.12468513853904,59.0,178.0,76.0,76.0,76.0,84.4,64.0,109.0,,,,01:48:00.000000,01:12:00.000000,00:18:00.000000,00:21:25,8105.0,10000,14.55413,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,41.0,2689,1997,692,,,1.0,398.0,1.9000000000000001,2800,,,,,,,13.0,19.0,8.0,73.0,16.0
2024-11-16,82.83026755852843,58.0,120.0,63.0,63.0,63.0,80.2,61.0,112.0,,,,00:14:00.000000,00:14:00.000000,00:00:00.000000,00:21:25,7267.0,10000,6.396,10.0,06:40:00.000000,06:40:00.000000,06:40:00.000000,01:26:00.000000,01:26:00.000000,01:26:00.000000,26.0,2329,1997,332,,,1.0,53.0,0.6340800000000001,2800,0.0,0.0,70.0,70.0,,,14.0,22.0,9.0,56.0,9.0
2024-11-17,92.40613026819923,69.0,136.0,73.0,73.0,73.0,99.73333333333333,78.0,118.0,,,,00:10:00.000000,00:10:00.000000,00:00:00.000000,00:21:25,7427.0,10000,14.0315,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,35.0,2445,1997,448,,,,,,2800,,,,,,,13.0,21.0,9.0,56.0,22.0
2024-11-18,88.56508875739645,59.0,124.0,73.0,73.0,73.0,101.33333333333333,71.0,119.0,,,,00:35:00.000000,00:35:00.000000,00:00:00.000000,00:21:25,11679.0,10000,12.53609,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,29.0,2560,1997,563,,,1.0,70.0,0.8113300000000001,2800,0.0,0.0,102.0,102.0,,,13.0,17.0,10.0,90.0,40.0
2024-11-19,88.57730673316708,55.0,170.0,68.0,68.0,68.0,86.14285714285714,67.0,128.0,,,,01:57:00.000000,01:23:00.000000,00:17:00.000000,00:21:25,12817.0,10000,18.59744,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,23.0,2743,1997,746,,,3.0,410.0,4.1481,2800,0.0,0.0,186.0,186.0,,,13.0,19.0,10.0,91.0,30.0
2024-11-20,87.80680437424058,53.0,129.0,67.0,67.0,67.0,82.875,72.0,106.0,,,,00:26:00.000000,00:26:00.000000,00:00:00.000000,00:21:25,12794.0,10000,9.51247,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,35.0,2460,1997,463,,,,,,2800,,,,,,,13.0,21.0,9.0,92.0,24.0
2024-11-21,92.40936863543789,66.0,134.0,74.0,74.0,74.0,89.23529411764706,74.0,116.0,,,,00:11:00.000000,00:11:00.000000,00:00:00.000000,00:21:25,5330.0,10000,7.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,43.0,2336,1997,339,,,,,,2800,,,,,,,13.0,18.0,11.0,64.0,27.0
2024-11-22,84.08708272859216,54.0,133.0,70.0,70.0,70.0,81.2,67.0,92.0,,,,00:20:00.000000,00:20:00.000000,00:00:00.000000,00:21:25,6000.0,10000,4.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,22.0,2303,1997,306,,,,,,2800,,,,,,,13.0,15.0,9.0,82.0,42.0
2024-11-23,96.2518337408313,70.0,175.0,75.0,75.0,75.0,94.27272727272727,79.0,127.0,,,,01:03:00.000000,00:31:00.000000,00:16:00.000000,00:21:25,2015.0,10000,0.69554,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,42.0,2345,1997,348,,,1.0,300.0,1.45,2800,,,,,,,13.0,16.0,10.0,53.0,22.0
2024-11-24,97.55971896955504,60.0,132.0,74.0,74.0,74.0,98.0,68.0,130.0,,,,00:39:00.000000,00:39:00.000000,00:00:00.000000,00:21:25,8495.0,10000,19.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,42.0,2613,1997,616,,,1.0,78.0,0.79535,2800,0.0,0.0,72.0,72.0,,,14.0,21.0,10.0,58.0,28.0
2024-11-25,91.21335078534031,54.0,167.0,65.0,65.0,65.0,102.0,85.0,116.0,,,,02:13:00.000000,01:19:00.000000,00:27:00.000000,00:21:25,10247.0,10000,15.66076,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,27.0,2741,1997,744,,,3.0,548.0,3.57864,2800,0.0,0.0,150.0,150.0,,,13.0,18.0,10.0,86.0,30.0
2024-11-26,90.03070175438596,68.0,117.0,78.0,78.0,78.0,93.375,84.0,102.0,,,,00:19:00.000000,00:19:00.000000,00:00:00.000000,00:21:25,7078.0,10000,5.51706,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,44.0,2291,1997,294,,,,,,2800,,,,,,,13.0,17.0,11.0,88.0,12.0
2024-11-27,97.77700348432056,68.0,134.0,74.0,74.0,74.0,101.29411764705883,74.0,134.0,,,,00:52:00.000000,00:52:00.000000,00:00:00.000000,00:21:25,7967.0,10000,7.68274,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,55.0,2588,1997,591,,,2.0,160.0,2.62476,2800,0.0,0.0,133.0,133.0,,,13.0,18.0,10.0,61.0,10.0
2024-11-28,98.30131826741996,74.0,152.0,77.0,77.0,77.0,94.64285714285714,80.0,134.0,,,,00:51:00.000000,00:47:00.000000,00:02:00.000000,00:21:25,5861.0,10000,5.23688,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,37.0,2530,1997,533,,,,,,2800,,,,,,,13.0,15.0,9.0,78.0,21.0
2024-11-29,88.99293785310735,61.0,166.0,69.0,69.0,69.0,93.66666666666667,67.0,135.0,,,,01:39:00.000000,00:33:00.000000,00:33:00.000000,00:21:25,6653.0,10000,11.46654,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,19.0,2472,1997,475,,,1.0,453.0,2.6,2800,,,,,,,13.0,20.0,10.0,82.0,38.0
2024-11-30,97.05095541401273,63.0,147.0,77.0,77.0,77.0,99.92307692307692,77.0,117.0,,,,01:05:00.000000,01:01:00.000000,00:02:00.000000,00:21:25,10292.0,10000,12.19948,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,30.0,2644,1997,647,,,1.0,356.0,0.0,2800,0.0,0.0,379.0,379.0,,,13.0,17.0,9.0,73.0,26.0
2024-12-01,80.89108910891089,56.0,131.0,66.0,66.0,66.0,75.8076923076923,65.0,92.0,,,,00:18:00.000000,00:18:00.000000,00:00:00.000000,00:21:25,5196.0,10000,11.54757,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,18.0,2188,1997,191,,,1.0,74.0,1.0195400000000001,2800,0.0,0.0,82.0,82.0,,,14.0,21.0,8.0,72.0,54.0
2024-12-02,94.67787114845939,61.0,170.0,78.0,78.0,78.0,105.42857142857143,87.0,126.0,,,,02:30:00.000000,01:32:00.000000,00:29:00.000000,00:21:25,11197.0,10000,12.17388,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,31.0,2800,1997,803,,,3.0,519.0,3.89102,2800,0.0,0.0,97.0,97.0,,,13.0,20.0,8.0,94.0,28.0
2024-12-03,85.92816091954023,53.0,133.0,75.0,75.0,75.0,88.42857142857143,74.0,114.0,,,,00:30:00.000000,00:30:00.000000,00:00:00.000000,00:21:25,7547.0,10000,4.50066,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,27.0,2332,1997,335,,,,,,2800,,,,,,,13.0,20.0,9.0,86.0,37.0
2024-12-04,92.06535141800246,57.0,147.0,74.0,74.0,74.0,96.57142857142857,79.0,114.0,,,,01:25:00.000000,01:21:00.000000,00:02:00.000000,00:21:25,13334.0,10000,5.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,32.0,2864,1997,867,,,,,,2800,,,,,,,13.0,18.0,10.0,89.0,26.0
2024-12-05,80.51428571428572,59.0,116.0,65.0,65.0,65.0,76.14285714285714,64.0,110.0,,,,00:08:00.000000,00:08:00.000000,00:00:00.000000,00:21:25,5776.0,10000,11.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,18.0,2163,1997,166,,,,,,2800,,,,,,,14.0,21.0,9.0,75.0,36.0
2024-12-06,88.3419540229885,59.0,167.0,65.0,65.0,65.0,80.68181818181819,60.0,144.0,,,,01:38:00.000000,00:36:00.000000,00:31:00.000000,00:21:25,4340.0,10000,0.77198,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,25.0,2417,1997,420,,,1.0,427.0,2.25,2800,,,,,,,13.0,15.0,10.0,88.0,35.0
2024-12-07,87.83554817275747,65.0,130.0,72.0,72.0,72.0,82.7,70.0,93.0,,,,00:09:00.000000,00:07:00.000000,00:01:00.000000,00:21:25,8728.0,10000,12.48425,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,28.0,2294,1997,297,,,,,,2800,,,,,,,14.0,19.0,9.0,76.0,33.0
